DatasetName,SightingKey,SpeciesCode,KingdomName,ClassName,FamilyName,SortOrder,ScientificName,Exotic,CommonName,NSWStatus,CommStatus,SensitivityClass,ProfileID,DateFirst,DateLast,NumberIndividuals,EstimateTypeCode,SourceCode,ObservationType,Status,ValidationFlags,LocationKey,Description,Latitude_GDA94,Longitude_GDA94,Zone,Easting,Northing,Accuracy,SightingNotes,LocationNotes,Column1
AWC-NSW Parks Partnership Projects,SPJGI6282591,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:34,17/11/2016 20:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588470,Mallee Cliffs,-34.17413391,142.4613544,54,634682,6217571,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282592,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:34,17/11/2016 20:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588470,Mallee Cliffs,-34.17413391,142.4613544,54,634682,6217571,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282593,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:35,17/11/2016 20:35,1,,4,Q,Valid and accepted without modification,,LPJGI0588470,Mallee Cliffs,-34.17413391,142.4613544,54,634682,6217571,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282594,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:36,17/11/2016 20:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588471,Mallee Cliffs,-34.17200914,142.4453831,54,633214,6217828,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282595,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:36,17/11/2016 20:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588471,Mallee Cliffs,-34.17200914,142.4453831,54,633214,6217828,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282596,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 20:36,17/11/2016 20:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588471,Mallee Cliffs,-34.17200914,142.4453831,54,633214,6217828,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282650,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:02,17/11/2016 23:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282651,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:02,17/11/2016 23:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282652,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:02,17/11/2016 23:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282653,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:07,17/11/2016 23:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282654,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:07,17/11/2016 23:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282655,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:07,17/11/2016 23:07,1,,4,Q,Valid and accepted without modification,,LPJGI0588366,Mallee Cliffs,-34.144478,142.486122,54,637013,6220827,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282662,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,17/11/2016 23:58,17/11/2016 23:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282663,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 0:01,18/11/2016 0:01,1,,4,Q,Valid and accepted without modification,,LPJGI0588476,Mallee Cliffs,-34.15200773,142.5594812,54,643764,6219891,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282714,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:22,18/11/2016 2:22,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282715,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:23,18/11/2016 2:23,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282716,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:23,18/11/2016 2:23,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282717,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:34,18/11/2016 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282718,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:34,18/11/2016 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282719,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 2:34,18/11/2016 2:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282728,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 3:41,18/11/2016 3:41,1,,4,Q,Valid and accepted without modification,,LPJGI0588448,Mallee Cliffs,-34.25902171,142.5891229,54,646312,6207981,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282732,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:05,18/11/2016 4:05,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282733,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:05,18/11/2016 4:05,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282734,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:05,18/11/2016 4:05,1,,4,Q,Valid and accepted without modification,,LPJGI0588394,Mallee Cliffs,-34.27892135,142.575517,54,645025,6205794,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282739,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:36,18/11/2016 4:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282740,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:36,18/11/2016 4:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282741,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:36,18/11/2016 4:36,1,,4,Q,Valid and accepted without modification,,LPJGI0588461,Mallee Cliffs,-34.24581849,142.5919013,54,646591,6209441,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282742,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:45,18/11/2016 4:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282743,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:45,18/11/2016 4:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282744,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 4:45,18/11/2016 4:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588385,Mallee Cliffs,-34.26662907,142.7433194,54,660496,6206905,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282754,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 5:43,18/11/2016 5:43,2,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282755,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 5:43,18/11/2016 5:43,2,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282756,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 5:43,18/11/2016 5:43,2,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282760,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 6:32,18/11/2016 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588371,Mallee Cliffs,-34.181791,142.587333,54,646281,6216549,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282761,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 6:32,18/11/2016 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588371,Mallee Cliffs,-34.181791,142.587333,54,646281,6216549,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282762,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 6:32,18/11/2016 6:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588371,Mallee Cliffs,-34.181791,142.587333,54,646281,6216549,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282795,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:51,18/11/2016 21:51,3,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282797,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:51,18/11/2016 21:51,3,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282799,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:51,18/11/2016 21:51,3,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282801,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:56,18/11/2016 21:56,1,,4,Q,Valid and accepted without modification,,LPJGI0588395,Mallee Cliffs,-34.24727205,142.5008912,54,638207,6209408,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282802,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:56,18/11/2016 21:56,1,,4,Q,Valid and accepted without modification,,LPJGI0588395,Mallee Cliffs,-34.24727205,142.5008912,54,638207,6209408,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282803,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,18/11/2016 21:56,18/11/2016 21:56,1,,4,Q,Valid and accepted without modification,,LPJGI0588395,Mallee Cliffs,-34.24727205,142.5008912,54,638207,6209408,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282832,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 0:20,19/11/2016 0:20,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282850,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 2:10,19/11/2016 2:10,1,,4,Q,Valid and accepted without modification,,LPJGI0588463,Mallee Cliffs,-34.20195923,142.5964408,54,647085,6214299,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282851,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 2:10,19/11/2016 2:10,1,,4,Q,Valid and accepted without modification,,LPJGI0588463,Mallee Cliffs,-34.20195923,142.5964408,54,647085,6214299,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282852,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 2:10,19/11/2016 2:10,1,,4,Q,Valid and accepted without modification,,LPJGI0588463,Mallee Cliffs,-34.20195923,142.5964408,54,647085,6214299,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282856,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 2:58,19/11/2016 2:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588449,Mallee Cliffs,-34.20797658,142.6696398,54,653819,6213523,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282858,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 3:40,19/11/2016 3:40,1,,4,Q,Valid and accepted without modification,,LPJGI0588459,Mallee Cliffs,-34.21442914,142.6533843,54,652310,6212832,100,Comment: Female with young,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282859,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 3:40,19/11/2016 3:40,1,,4,Q,Valid and accepted without modification,,LPJGI0588459,Mallee Cliffs,-34.21442914,142.6533843,54,652310,6212832,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282860,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 3:40,19/11/2016 3:40,1,,4,Q,Valid and accepted without modification,,LPJGI0588459,Mallee Cliffs,-34.21442914,142.6533843,54,652310,6212832,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282885,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 6:16,19/11/2016 6:16,1,,4,Q,Valid and accepted without modification,,LPJGI0588360,Mallee Cliffs,-34.24557591,142.6852352,54,655187,6209330,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282886,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 6:16,19/11/2016 6:16,1,,4,Q,Valid and accepted without modification,,LPJGI0588360,Mallee Cliffs,-34.24557591,142.6852352,54,655187,6209330,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282887,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 6:17,19/11/2016 6:17,1,,4,Q,Valid and accepted without modification,,LPJGI0588360,Mallee Cliffs,-34.24557591,142.6852352,54,655187,6209330,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282896,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 17:50,19/11/2016 17:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588481,Mallee Cliffs,-34.2203,142.6,54,647381,6212260,100,Comment: Female with young,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282897,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 17:50,19/11/2016 17:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588481,Mallee Cliffs,-34.2203,142.6,54,647381,6212260,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282898,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 17:50,19/11/2016 17:50,1,,4,Q,Valid and accepted without modification,,LPJGI0588481,Mallee Cliffs,-34.2203,142.6,54,647381,6212260,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282899,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 19:11,19/11/2016 19:11,1,,4,Q,Valid and accepted without modification,,LPJGI0588397,Mallee Cliffs,-34.230627,142.738329,54,660105,6210906,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282900,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 19:11,19/11/2016 19:11,1,,4,Q,Valid and accepted without modification,,LPJGI0588397,Mallee Cliffs,-34.230627,142.738329,54,660105,6210906,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282901,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 19:41,19/11/2016 19:41,1,,4,Q,Valid and accepted without modification,,LPJGI0588368,Mallee Cliffs,-34.156246,142.464917,54,635039,6219550,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282902,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 19:41,19/11/2016 19:41,1,,4,Q,Valid and accepted without modification,,LPJGI0588368,Mallee Cliffs,-34.156246,142.464917,54,635039,6219550,100,Comment: Male,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282903,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 19:42,19/11/2016 19:42,1,,4,Q,Valid and accepted without modification,,LPJGI0588368,Mallee Cliffs,-34.156246,142.464917,54,635039,6219550,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282909,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 20:12,19/11/2016 20:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282910,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 20:12,19/11/2016 20:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282911,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,19/11/2016 20:12,19/11/2016 20:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6282970,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 3:12,20/11/2016 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282971,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 3:12,20/11/2016 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6282972,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 3:12,20/11/2016 3:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283006,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 19:35,20/11/2016 19:35,1,,4,Q,Valid and accepted without modification,,LPJGI0588393,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283007,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 19:35,20/11/2016 19:35,1,,4,Q,Valid and accepted without modification,,LPJGI0588393,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283008,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,20/11/2016 19:35,20/11/2016 19:35,1,,4,Q,Valid and accepted without modification,,LPJGI0588393,Mallee Cliffs,-34.2371937,142.691576,54,655786,6210250,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283044,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 0:45,21/11/2016 0:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588380,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283045,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 0:45,21/11/2016 0:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588380,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283046,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 0:45,21/11/2016 0:45,1,,4,Q,Valid and accepted without modification,,LPJGI0588380,Mallee Cliffs,-34.27457488,142.7554314,54,661596,6206005,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283047,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 1:05,21/11/2016 1:05,1,,4,Q,Valid and accepted without modification,,LPJGI0588390,Mallee Cliffs,-34.260905,142.7296602,54,659249,6207561,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283048,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 1:13,21/11/2016 1:13,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283049,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 1:13,21/11/2016 1:13,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283050,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 1:13,21/11/2016 1:13,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283091,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 3:25,21/11/2016 3:25,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283092,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 3:25,21/11/2016 3:25,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283093,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 3:25,21/11/2016 3:25,1,,4,Q,Valid and accepted without modification,,LPJGI0588456,Mallee Cliffs,-34.20789613,142.610772,54,648395,6213620,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283101,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 4:08,21/11/2016 4:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588457,Mallee Cliffs,-34.20870736,142.622304,54,649456,6213513,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283102,1275,Fauna,Mammalia,Macropodidae,3864,Osphranter rufus,,Red Kangaroo,P,,,,21/11/2016 4:08,21/11/2016 4:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588457,Mallee Cliffs,-34.20870736,142.622304,54,649456,6213513,100,,RoadCam,
